Name,Code,Lat,Lon,Year,Month,Snod,Tair,Tsur,Ts25cm,Ts50cm,Ts75cm,Ts100cm,VWC_top
Franklin Bluffs,88007,69.674,-148.722,1998,Apr,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Aug,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Sep,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Oct,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Nov,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1998,Dec,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Jan,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Feb,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Mar,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Apr,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Aug,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
Franklin Bluffs,88007,69.674,-148.722,1999,Sep,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,1999,Oct,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.2
Franklin Bluffs,88007,69.674,-148.722,1999,Nov,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,1999,Dec,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2000,Jan,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2000,Feb,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2000,Mar,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2000,Apr,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2000,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2000,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.25
Franklin Bluffs,88007,69.674,-148.722,2000,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.46
Franklin Bluffs,88007,69.674,-148.722,2000,Aug,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2000,Sep,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.49
Franklin Bluffs,88007,69.674,-148.722,2000,Oct,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.24
Franklin Bluffs,88007,69.674,-148.722,2000,Nov,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2000,Dec,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2001,Jan,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2001,Feb,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2001,Mar,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2001,Apr,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2001,May,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2001,Jun,0,5.96,-999.99,-1.48,-2.86,-4.11,-999.99,0.32
Franklin Bluffs,88007,69.674,-148.722,2001,Jul,0,9.7,-999.99,1.63,-0.54,-1.62,-999.99,0.46
Franklin Bluffs,88007,69.674,-148.722,2001,Aug,0,5.89,-999.99,2.56,0.78,-0.59,-999.99,0.48
Franklin Bluffs,88007,69.674,-148.722,2001,Sep,0,1.61,2.49,1.25,0.48,-0.36,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2001,Oct,-999.99,-14.69,-0.76,-0.09,-0.11,-0.42,-999.99,0.4
Franklin Bluffs,88007,69.674,-148.722,2001,Nov,-999.99,-21.3,-2.1,-0.23,-0.17,-0.49,-999.99,0.11
Franklin Bluffs,88007,69.674,-148.722,2001,Dec,-999.99,-25.47,-5.62,-3.41,-2.4,-2.01,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2002,Jan,-999.99,-28.73,-10.56,-8.38,-7.28,-6.38,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2002,Feb,-999.99,-29.3,-14.89,-12.75,-11.52,-10.41,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2002,Mar,-999.99,-20.76,-13.29,-12.05,-11.39,-10.78,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2002,Apr,-999.99,-15.22,-11.98,-11.38,-11.02,-10.64,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2002,May,-999.99,-2.39,-3.77,-5.49,-6.3,-6.98,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2002,Jun,0,5.75,6.98,-0.82,-1.78,-2.64,-999.99,0.39
Franklin Bluffs,88007,69.674,-148.722,2002,Jul,0,9.52,10.57,1.86,-0.25,-1.26,-999.99,0.44
Franklin Bluffs,88007,69.674,-148.722,2002,Aug,0,5.88,5.88,2.28,0.68,-0.51,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2002,Sep,0,3.32,3.14,1.55,0.62,-0.33,-999.99,0.49
Franklin Bluffs,88007,69.674,-148.722,2002,Oct,-999.99,-8.1,-1.69,-0.1,-0.1,-0.34,-999.99,0.27
Franklin Bluffs,88007,69.674,-148.722,2002,Nov,-999.99,-14.69,-3.66,-0.99,-0.28,-0.41,-999.99,0.08
Franklin Bluffs,88007,69.674,-148.722,2002,Dec,-999.99,-21.59,-8.66,-5.66,-4.33,-3.33,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2003,Jan,-999.99,-25.89,-13.31,-10.79,-9.52,-8.33,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2003,Feb,-999.99,-28.08,-17.36,-14.79,-13.32,-11.9,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2003,Mar,-999.99,-26.66,-16.2,-14.53,-13.64,-12.74,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2003,Apr,-999.99,-13.89,-12.48,-12.48,-12.34,-12.14,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2003,May,-999.99,-4.42,-5.32,-6.49,-7.2,-7.83,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2003,Jun,0,5.86,7.52,-1.05,-2.11,-3.16,-999.99,0.37
Franklin Bluffs,88007,69.674,-148.722,2003,Jul,0,10.18,9.3,1.74,-0.35,-1.4,-999.99,0.45
Franklin Bluffs,88007,69.674,-148.722,2003,Aug,0,5.06,5.88,2.39,0.77,-0.53,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2003,Sep,0,-0.74,0.36,0.52,0.19,-0.36,-999.99,0.48
Franklin Bluffs,88007,69.674,-148.722,2003,Oct,-999.99,-6.14,-1.73,-0.11,-0.13,-0.43,-999.99,0.27
Franklin Bluffs,88007,69.674,-148.722,2003,Nov,-999.99,-18.37,-3.98,-0.86,-0.26,-0.48,-999.99,0.09
Franklin Bluffs,88007,69.674,-148.722,2003,Dec,-999.99,-26.3,-10.24,-7.12,-5.64,-4.45,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2004,Jan,-999.99,-29.14,-12.78,-10.41,-9.28,-8.24,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2004,Feb,-999.99,-34.33,-18.03,-15,-13.55,-12.17,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2004,Mar,-999.99,-29.19,-18.54,-16.54,-15.49,-14.41,-999.99,-0.02
Franklin Bluffs,88007,69.674,-148.722,2004,Apr,-999.99,-19.12,-14.45,-13.74,-13.42,-13.05,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2004,May,-999.99,-3.88,-5.51,-7.09,-7.99,-8.8,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2004,Jun,0,8.91,7.86,-0.88,-2.05,-3.16,-999.99,0.38
Franklin Bluffs,88007,69.674,-148.722,2004,Jul,0,12.02,10.78,3.17,0.35,-1.17,-999.99,0.45
Franklin Bluffs,88007,69.674,-148.722,2004,Aug,0,9.79,8.91,4.33,2.04,-0.3,-999.99,0.46
Franklin Bluffs,88007,69.674,-148.722,2004,Sep,0,-0.5,0.35,0.7,0.36,-0.15,-999.99,0.48
Franklin Bluffs,88007,69.674,-148.722,2004,Oct,-999.99,-9.78,-1.63,-0.12,-0.09,-0.28,-999.99,0.24
Franklin Bluffs,88007,69.674,-148.722,2004,Nov,-999.99,-21.18,-5.5,-1.7,-0.56,-0.44,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2004,Dec,-999.99,-26.79,-12.44,-8.61,-7.11,-5.68,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2005,Jan,-999.99,-24.46,-12.65,-10.28,-9.43,-8.53,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2005,Feb,-999.99,-28.36,-15.72,-12.95,-11.98,-10.95,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2005,Mar,-999.99,-24.74,-15.39,-13.44,-12.72,-11.91,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2005,Apr,-999.99,-17.11,-12.8,-12.31,-12.03,-11.64,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2005,May,-999.99,-4.22,-4.26,-5.83,-6.63,-7.41,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2005,Jun,0,4.63,5.19,-0.12,-1.57,-2.64,-999.99,0.32
Franklin Bluffs,88007,69.674,-148.722,2005,Jul,0,6.86,7.53,2.95,-0.28,-1.23,-999.99,0.45
Franklin Bluffs,88007,69.674,-148.722,2005,Aug,0,8.16,-999.99,4.86,1.68,-0.1,-999.99,0.42
Franklin Bluffs,88007,69.674,-148.722,2005,Sep,0,1.67,-999.99,1.44,0.63,-0.03,-999.99,0.42
Franklin Bluffs,88007,69.674,-148.722,2005,Oct,-999.99,-10.09,-999.99,-0.77,-0.09,-0.22,-999.99,0.16
Franklin Bluffs,88007,69.674,-148.722,2005,Nov,-999.99,-27.15,-999.99,-3.18,-1.57,-1.14,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2005,Dec,-999.99,-24.25,-999.99,-7.23,-6.2,-5.45,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2006,Jan,-999.99,-28.08,-999.99,-9.93,-8.8,-7.96,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2006,Feb,-999.99,-21.55,-999.99,-11.34,-10.55,-9.88,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2006,Mar,-999.99,-29.85,-999.99,-13.19,-12.11,-11.25,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2006,Apr,-999.99,-20.68,-999.99,-12.41,-11.89,-11.42,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2006,May,-999.99,-3.29,-999.99,-5.58,-6.63,-7.39,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2006,Jun,0,9.3,9.4,0.48,-1.36,-2.41,-999.99,0.38
Franklin Bluffs,88007,69.674,-148.722,2006,Jul,0,10.07,11.1,4.42,1.04,-0.72,-999.99,0.45
Franklin Bluffs,88007,69.674,-148.722,2006,Aug,0,5.55,6.68,4.05,2.1,0.22,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2006,Sep,0,4.21,3.33,2.49,1.36,0.23,-999.99,0.48
Franklin Bluffs,88007,69.674,-148.722,2006,Oct,-999.99,-4.83,-1.14,-0.15,-0.06,-0.13,-999.99,0.29
Franklin Bluffs,88007,69.674,-148.722,2006,Nov,-999.99,-21.36,-3.89,-2.11,-0.5,-0.23,-999.99,0.08
Franklin Bluffs,88007,69.674,-148.722,2006,Dec,-999.99,-20.95,-8.6,-7.02,-5.38,-3.94,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2007,Jan,-999.99,-28.63,-14.9,-13.52,-11.95,-10.27,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2007,Feb,-999.99,-27.05,-17.42,-16.06,-14.48,-12.81,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2007,Mar,-999.99,-30.8,-21.41,-20.1,-18.57,-16.79,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2007,Apr,-999.99,-14.56,-12.74,-12.87,-12.88,-12.77,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2007,May,-999.99,-8.06,-8.24,-8.92,-9.43,-9.82,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2007,Jun,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.36
Franklin Bluffs,88007,69.674,-148.722,2007,Jul,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,0.43
Franklin Bluffs,88007,69.674,-148.722,2007,Aug,0,9,-999.99,3.62,1.52,-0.38,-999.99,0.41
Franklin Bluffs,88007,69.674,-148.722,2007,Sep,0,2.45,-999.99,1.5,0.75,-0.16,-999.99,0.4
Franklin Bluffs,88007,69.674,-148.722,2007,Oct,-999.99,-11.82,-999.99,-0.5,-0.12,-0.29,-999.99,0.12
Franklin Bluffs,88007,69.674,-148.722,2007,Nov,-999.99,-16.89,-999.99,-3.6,-2.44,-1.77,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2007,Dec,-999.99,-23.11,-999.99,-10.01,-8.72,-7.11,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2008,Jan,-999.99,-29.89,-999.99,-13.66,-12.3,-10.62,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2008,Feb,-999.99,-28.97,-999.99,-15.89,-14.6,-12.96,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2008,Mar,-999.99,-31.48,-999.99,-17.33,-16,-14.33,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2008,Apr,-999.99,-12.37,-999.99,-12.15,-12.21,-12.15,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2008,May,-999.99,-2.97,-999.99,-6.78,-7.56,-8.45,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2008,Jun,0,9.88,4.66,-0.58,-1.93,-3.31,-999.99,0.39
Franklin Bluffs,88007,69.674,-148.722,2008,Jul,0,11.9,9.35,3.24,0.58,-1.11,-999.99,0.41
Franklin Bluffs,88007,69.674,-148.722,2008,Aug,0,4.98,4.78,2.44,1.04,-0.3,-999.99,0.42
Franklin Bluffs,88007,69.674,-148.722,2008,Sep,0,-0.41,0.73,0.49,0.15,-0.3,-999.99,0.43
Franklin Bluffs,88007,69.674,-148.722,2008,Oct,-999.99,-10.78,-0.6,-0.05,-0.12,-0.37,-999.99,0.31
Franklin Bluffs,88007,69.674,-148.722,2008,Nov,-999.99,-19.83,-1.6,-0.17,-0.18,-0.45,-999.99,0.1
Franklin Bluffs,88007,69.674,-148.722,2008,Dec,-999.99,-20.2,-3.44,-1.94,-1.29,-1.16,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2009,Jan,-999.99,-27.36,-10.51,-8.67,-7.37,-6.37,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2009,Feb,-999.99,-26.74,-13.85,-12.4,-11.23,-10.23,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2009,Mar,-999.99,-31.73,-14.98,-13.39,-12.21,-11.27,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2009,Apr,-999.99,-15.53,-12.45,-12.29,-11.99,-11.63,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2009,May,-999.99,-2.76,-2.45,-3.72,-4.77,-5.58,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2009,Jun,0,6.28,2.93,-0.69,-1.59,-2.35,-999.99,0.44
Franklin Bluffs,88007,69.674,-148.722,2009,Jul,0,11.09,7.5,1.73,-0.25,-1.12,-999.99,0.42
Franklin Bluffs,88007,69.674,-148.722,2009,Aug,0,6.84,5.58,2.62,0.89,-0.41,-999.99,0.43
Franklin Bluffs,88007,69.674,-148.722,2009,Sep,0,0.92,1.91,1.04,0.4,-0.24,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2009,Oct,-999.99,-8.15,-0.5,-0.06,-0.1,-0.3,-999.99,0.26
Franklin Bluffs,88007,69.674,-148.722,2009,Nov,-999.99,-24.3,-3.55,-0.68,-0.17,-0.33,-999.99,0.09
Franklin Bluffs,88007,69.674,-148.722,2009,Dec,-999.99,-21,-5.93,-3.97,-2.75,-1.99,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2010,Jan,-999.99,-28.98,-11.82,-10.03,-8.7,-7.45,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2010,Feb,-999.99,-27.01,-13.53,-12.09,-11.03,-10.02,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2010,Mar,-999.99,-27.5,-15.1,-13.85,-12.82,-11.8,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2010,Apr,-999.99,-11.43,-11.16,-11.12,-10.98,-10.76,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2010,May,-999.99,-5.32,-5.98,-6.79,-7.33,-7.74,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2010,Jun,0,5.77,2.67,-1.03,-2.06,-3.03,-999.99,0.35
Franklin Bluffs,88007,69.674,-148.722,2010,Jul,0,11.15,9.25,1.08,-0.65,-1.47,-999.99,0.46
Franklin Bluffs,88007,69.674,-148.722,2010,Aug,0,9.54,9.35,3.55,1.36,-0.37,-999.99,0.41
Franklin Bluffs,88007,69.674,-148.722,2010,Sep,0,3.27,3.54,1.83,0.89,-0.12,-999.99,0.42
Franklin Bluffs,88007,69.674,-148.722,2010,Oct,-999.99,-11.87,-2.79,-0.07,-0.09,-0.22,-999.99,0.29
Franklin Bluffs,88007,69.674,-148.722,2010,Nov,-999.99,-12.24,-2.08,-0.18,-0.13,-0.29,-999.99,0.11
Franklin Bluffs,88007,69.674,-148.722,2010,Dec,-999.99,-28.02,-3.76,-1.29,-0.5,-0.45,-999.99,0.08
Franklin Bluffs,88007,69.674,-148.722,2011,Jan,-999.99,-26.63,-8.43,-6.25,-5.08,-4.05,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2011,Feb,-999.99,-21.56,-10.36,-8.97,-8.12,-7.27,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2011,Mar,-999.99,-22.14,-11.05,-9.84,-9.12,-8.41,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2011,Apr,-999.99,-20.82,-11.27,-10.26,-9.68,-9.08,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2011,May,-999.99,-4.82,-5.24,-6.19,-6.7,-7.06,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2011,Jun,0,5.22,1.1,-0.96,-1.85,-2.67,-999.99,0.3
Franklin Bluffs,88007,69.674,-148.722,2011,Jul,0,10.72,5.57,1.11,-0.57,-999.99,-999.99,0.43
Franklin Bluffs,88007,69.674,-148.722,2011,Aug,0,7.87,5.6,2.89,0.88,-999.99,-999.99,0.41
Franklin Bluffs,88007,69.674,-148.722,2011,Sep,0,2.14,2.25,1.41,0.57,-999.99,-999.99,0.44
Franklin Bluffs,88007,69.674,-148.722,2011,Oct,-999.99,-6.93,-0.43,-0.06,-0.11,-999.99,-999.99,0.27
Franklin Bluffs,88007,69.674,-148.722,2011,Nov,-999.99,-23.79,-4.69,-1.67,-0.48,-999.99,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2011,Dec,-999.99,-26.92,-11.07,-8.68,-6.77,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2012,Jan,-999.99,-32.61,-15.46,-13.72,-12.15,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2012,Feb,-999.99,-25.62,-14.07,-13.27,-12.46,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2012,Mar,-999.99,-35.17,-16.54,-15.28,-14.14,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2012,Apr,-999.99,-17.23,-13.55,-13.35,-13.05,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2012,May,-999.99,-5.29,-6.18,-7.16,-7.94,-999.99,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2012,Jun,0,7.86,1.32,-1.16,-2.25,-999.99,-999.99,0.29
Franklin Bluffs,88007,69.674,-148.722,2012,Jul,0,13.32,8.14,1.76,-0.45,-999.99,-999.99,0.43
Franklin Bluffs,88007,69.674,-148.722,2012,Aug,0,10.43,7.59,3.97,1.73,-999.99,-999.99,0.43
Franklin Bluffs,88007,69.674,-148.722,2012,Sep,0,2.91,2.3,1.45,0.7,-999.99,-999.99,0.49
Franklin Bluffs,88007,69.674,-148.722,2012,Oct,-999.99,-5.6,-0.32,-0.04,-0.09,-999.99,-999.99,0.45
Franklin Bluffs,88007,69.674,-148.722,2012,Nov,-999.99,-20.69,-1.58,-0.15,-0.13,-999.99,-999.99,0.13
Franklin Bluffs,88007,69.674,-148.722,2012,Dec,-999.99,-28.44,-3.9,-1.9,-0.75,-999.99,-999.99,0.07
Franklin Bluffs,88007,69.674,-148.722,2013,Jan,-999.99,-28.3,-10.07,-8.28,-6.68,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2013,Feb,-999.99,-33.82,-16.48,-14.77,-13.09,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2013,Mar,-999.99,-25.44,-16.24,-15.19,-14.07,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2013,Apr,-999.99,-20,-14.41,-13.93,-13.36,-999.99,-999.99,0.02
Franklin Bluffs,88007,69.674,-148.722,2013,May,-999.99,-6.41,-7.82,-8.48,-8.98,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2013,Jun,0,9.15,1.57,-1.22,-2.37,-999.99,-999.99,0.3
Franklin Bluffs,88007,69.674,-148.722,2013,Jul,0,11.55,7.3,1.32,-0.58,-999.99,-999.99,0.46
Franklin Bluffs,88007,69.674,-148.722,2013,Aug,0,8.53,6.98,3.52,1.37,-999.99,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2013,Sep,0,0.13,1.43,0.9,0.38,-999.99,-999.99,0.5
Franklin Bluffs,88007,69.674,-148.722,2013,Oct,-999.99,-5.61,-0.47,-0.05,-0.09,-999.99,-999.99,0.38
Franklin Bluffs,88007,69.674,-148.722,2013,Nov,-999.99,-17.43,-1.34,-0.11,-0.12,-999.99,-999.99,0.12
Franklin Bluffs,88007,69.674,-148.722,2013,Dec,-999.99,-22.04,-2.1,-0.73,-0.24,-999.99,-999.99,0.09
Franklin Bluffs,88007,69.674,-148.722,2014,Jan,-999.99,-23.57,-5.8,-4.34,-3.28,-999.99,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2014,Feb,-999.99,-25.83,-8.51,-7.4,-6.5,-999.99,-999.99,0.05
Franklin Bluffs,88007,69.674,-148.722,2014,Mar,-999.99,-22.61,-10.18,-9.4,-8.68,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2014,Apr,-999.99,-14.68,-9.23,-8.9,-8.56,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2014,May,-999.99,-1.47,-1.78,-2.85,-3.7,-999.99,-999.99,0.08
Franklin Bluffs,88007,69.674,-148.722,2014,Jun,0,5.85,1.26,-0.77,-1.44,-999.99,-999.99,0.33
Franklin Bluffs,88007,69.674,-148.722,2014,Jul,0,9.35,6.15,0.85,-0.51,-999.99,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2014,Aug,0,6.8,5.65,2.47,0.67,-999.99,-999.99,0.47
Franklin Bluffs,88007,69.674,-148.722,2014,Sep,0,1.07,1,0.55,0.15,-999.99,-999.99,0.5
Franklin Bluffs,88007,69.674,-148.722,2014,Oct,-999.99,-7.17,-0.43,-0.05,-0.11,-999.99,-999.99,0.41
Franklin Bluffs,88007,69.674,-148.722,2014,Nov,-999.99,-17.2,-2.12,-0.2,-0.13,-999.99,-999.99,0.1
Franklin Bluffs,88007,69.674,-148.722,2014,Dec,-999.99,-25.41,-5.38,-3.2,-1.89,-999.99,-999.99,0.06
Franklin Bluffs,88007,69.674,-148.722,2015,Jan,-999.99,-23.95,-8.66,-7.27,-6.22,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2015,Feb,-999.99,-21.64,-10.94,-9.9,-9.01,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2015,Mar,-999.99,-24.17,-11.15,-10.18,-9.44,-999.99,-999.99,0.03
Franklin Bluffs,88007,69.674,-148.722,2015,Apr,-999.99,-14.19,-9.62,-9.38,-9.12,-999.99,-999.99,0.04
Franklin Bluffs,88007,69.674,-148.722,2015,May,0,0.47,-2.36,-3.68,-4.53,-999.99,-999.99,0.08
Franklin Bluffs,88007,69.674,-148.722,2015,Jun,-999.99,10.63,4.19,-0.66,-1.45,-999.99,-999.99,0.38
Franklin Bluffs,88007,69.674,-148.722,2015,Jul,-999.99,9.09,9.1,2.21,0.06,-999.99,-999.99,0.42
Franklin Bluffs,88007,69.674,-148.722,2015,Aug,-999.99,6.09,5.99,2.62,1.05,-999.99,-999.99,0.44
Franklin Bluffs,88007,69.674,-148.722,2015,Sep,-999.99,-0.83,0.64,0.53,0.2,-999.99,-999.99,-999.99
